entries=2265
amin	amax	emin	emax	tmin	tmax	value	interval
30 35 0 1 2026 2027 4318927.000000 4318927.000000 4358093.500000
35 40 0 1 2026 2027 3956809.000000 3954010.250000 3956809.000000
40 45 0 1 2026 2027 3475338.000000 3458031.500000 3475338.000000
45 50 0 1 2026 2027 2800800.000000 2797301.500000 2800800.000000
50 55 0 1 2026 2027 2107248.000000 2107248.000000 2113329.500000
55 60 0 1 2026 2027 1512526.000000 1512526.000000 1527316.375000
60 65 0 1 2026 2027 1109081.000000 1109081.000000 1120820.000000
65 70 0 1 2026 2027 818932.000000 818932.000000 825733.000000
70 120 0 1 2026 2027 1189260.000000 1189260.000000 1191222.375000
0 5 0 1 2027 2028 8043786.000000 6995657.500000 9096059.000000
5 10 0 1 2027 2028 7542412.000000 6882566.000000 8181937.500000
10 15 0 1 2027 2028 7039976.000000 6865013.000000 7253346.500000
15 20 0 1 2027 2028 6696346.000000 6672670.000000 6696346.000000
20 25 0 1 2027 2028 6102486.000000 6078596.500000 6102486.000000
25 30 0 1 2027 2028 5322651.000000 5312327.000000 5322651.000000
30 35 0 1 2027 2028 4465060.000000 4465060.000000 4508964.000000
35 40 0 1 2027 2028 3985102.000000 3985102.000000 3998985.500000
40 45 0 1 2027 2028 3581166.000000 3550018.250000 3581166.000000
45 50 0 1 2027 2028 2925266.000000 2918310.750000 2925266.000000
50 55 0 1 2027 2028 2223300.000000 2223300.000000 2231788.750000
55 60 0 1 2027 2028 1601341.000000 1601341.000000 1622158.750000
60 65 0 1 2027 2028 1157683.000000 1157683.000000 1177101.000000
65 70 0 1 2027 2028 850851.000000 850851.000000 861225.000000
70 120 0 1 2027 2028 1248846.000000 1248846.000000 1252462.750000
0 5 0 1 2028 2029 8137183.000000 7010478.500000 9260599.000000
5 10 0 1 2028 2029 7631322.000000 6891171.000000 8352927.500000
10 15 0 1 2028 2029 7134265.000000 6855941.000000 7438441.500000
15 20 0 1 2028 2029 6739478.000000 6731079.000000 6739478.000000
20 25 0 1 2028 2029 6253431.000000 6217731.500000 6253431.000000
25 30 0 1 2028 2029 5453898.000000 5451505.000000 5453898.000000
30 35 0 1 2028 2029 4633220.000000 4633220.000000 4659834.000000
35 40 0 1 2028 2029 4009608.000000 4009608.000000 4043960.500000
40 45 0 1 2028 2029 3678671.000000 3642004.750000 3678671.000000
45 50 0 1 2028 2029 3048127.000000 3039320.250000 3048127.000000
50 55 0 1 2028 2029 2342318.000000 2342318.000000 2350248.250000
55 60 0 1 2028 2029 1697629.000000 1697629.000000 1717001.250000
60 65 0 1 2028 2029 1211992.000000 1211992.000000 1233382.000000
65 70 0 1 2028 2029 886128.000000 886128.000000 896717.000000
70 120 0 1 2028 2029 1309377.000000 1309377.000000 1313703.250000
0 5 0 1 2029 2030 8228464.000000 7025299.000000 9425139.000000
5 10 0 1 2029 2030 7717047.000000 6899775.500000 8523917.000000
10 15 0 1 2029 2030 7230650.000000 6846869.000000 7623536.000000
15 20 0 1 2029 2030 6786344.000000 6786344.000000 6789488.000000
20 25 0 1 2029 2030 6387253.000000 6356867.000000 6387253.000000
25 30 0 1 2029 2030 5587868.000000 5587868.000000 5590682.500000
30 35 0 1 2029 2030 4803064.000000 4803064.000000 4810704.500000
35 40 0 1 2029 2030 4054445.000000 4054445.000000 4088935.750000
40 45 0 1 2029 2030 3761177.000000 3733991.500000 3761177.000000
45 50 0 1 2029 2030 3167425.000000 3160329.500000 3167425.000000
50 55 0 1 2029 2030 2463829.000000 2463829.000000 2468707.500000
55 60 0 1 2029 2030 1799787.000000 1799787.000000 1811843.625000
60 65 0 1 2029 2030 1274353.000000 1274353.000000 1289663.000000
65 70 0 1 2029 2030 924956.000000 924956.000000 932209.000000
70 120 0 1 2029 2030 1371580.000000 1371580.000000 1374943.625000
0 5 0 1 2030 2031 8314898.000000 7040120.000000 9589679.000000
5 10 0 1 2030 2031 7801642.000000 6908380.000000 8694907.000000
10 15 0 1 2030 2031 7323210.000000 6837797.000000 7808631.000000
15 20 0 1 2030 2031 6847897.000000 6847897.000000 6847897.000000
20 25 0 1 2030 2031 6496001.000000 6496001.000000 6496003.000000
25 30 0 1 2030 2031 5729860.000000 5729860.000000 5729860.000000
30 35 0 1 2030 2031 4961575.000000 4961575.000000 4961575.000000
35 40 0 1 2030 2031 4133911.000000 4133911.000000 4133911.000000
40 45 0 1 2030 2031 3825978.000000 3825978.000000 3825978.000000
45 50 0 1 2030 2031 3281339.000000 3281339.000000 3281339.000000
50 55 0 1 2030 2031 2587167.000000 2587167.000000 2587167.000000
55 60 0 1 2030 2031 1906686.000000 1906686.000000 1906686.000000
60 65 0 1 2030 2031 1345944.000000 1345944.000000 1345944.000000
65 70 0 1 2030 2031 967701.000000 967701.000000 967701.000000
70 120 0 1 2030 2031 1436184.000000 1436184.000000 1436184.000000
0 5 0 1 2031 2032 8407135.000000 7080744.500000 9702760.000000
5 10 0 1 2031 2032 7895120.000000 6924927.500000 8860642.000000
10 15 0 1 2031 2032 7413784.000000 6847114.000000 7979899.000000
15 20 0 1 2031 2032 6918550.000000 6839543.500000 7032903.000000
20 25 0 1 2031 2032 6579963.000000 6555034.000000 6579963.000000
25 30 0 1 2031 2032 5877847.000000 5869062.000000 5877847.000000
30 35 0 1 2031 2032 5111098.000000 5100878.000000 5111098.000000
35 40 0 1 2031 2032 4245538.000000 4245538.000000 4284739.000000
40 45 0 1 2031 2032 3874677.000000 3872447.500000 3874677.000000
45 50 0 1 2031 2032 3388565.000000 3373392.000000 3388565.000000
50 55 0 1 2031 2032 2709228.000000 2706671.750000 2709228.000000
55 60 0 1 2031 2032 2014782.000000 2014782.000000 2022203.250000
60 65 0 1 2031 2032 1420532.000000 1420532.000000 1436604.250000
65 70 0 1 2031 2032 1008059.000000 1008059.000000 1019916.625000
70 120 0 1 2031 2032 1506336.000000 1506336.000000 1511220.250000
0 5 0 1 2032 2033 8488872.000000 7121369.000000 9815840.000000
5 10 0 1 2032 2033 7989265.000000 6941475.000000 9026377.000000
10 15 0 1 2032 2033 7504057.000000 6856431.000000 8151166.500000
15 20 0 1 2032 2033 7003363.000000 6831190.000000 7217908.500000
20 25 0 1 2032 2033 6638836.000000 6614066.000000 6638836.000000
25 30 0 1 2032 2033 6032395.000000 6008264.500000 6032395.000000
30 35 0 1 2032 2033 5249611.000000 5240181.000000 5249611.000000
35 40 0 1 2032 2033 4391636.000000 4391636.000000 4435567.000000
40 45 0 1 2032 2033 3905003.000000 3905003.000000 3918917.250000
45 50 0 1 2032 2033 3493373.000000 3465445.000000 3493373.000000
50 55 0 1 2032 2033 2831997.000000 2826176.500000 2831997.000000
55 60 0 1 2032 2033 2127462.000000 2127462.000000 2137720.500000
60 65 0 1 2032 2033 1504356.000000 1504356.000000 1527264.375000
65 70 0 1 2032 2033 1052631.000000 1052631.000000 1072132.250000
70 120 0 1 2032 2033 1578160.000000 1578160.000000 1586256.375000
0 5 0 1 2033 2034 8561714.000000 7161993.000000 9928921.000000
5 10 0 1 2033 2034 8082680.000000 6958023.000000 9192113.000000
10 15 0 1 2033 2034 7593886.000000 6865748.000000 8322434.500000
15 20 0 1 2033 2034 7098386.000000 6822837.000000 7402914.500000
20 25 0 1 2033 2034 6683206.000000 6673098.000000 6683206.000000
25 30 0 1 2033 2034 6183984.000000 6147466.500000 6183984.000000
30 35 0 1 2033 2034 5381700.000000 5379484.000000 5381700.000000
35 40 0 1 2033 2034 4559946.000000 4559946.000000 4586395.000000
40 45 0 1 2033 2034 3931829.000000 3931829.000000 3965386.750000
45 50 0 1 2033 2034 3591255.000000 3557498.000000 3591255.000000
50 55 0 1 2033 2034 2953618.000000 2945681.500000 2953618.000000
55 60 0 1 2033 2034 2243839.000000 2243839.000000 2253237.500000
60 65 0 1 2033 2034 1596468.000000 1596468.000000 1617924.625000
65 70 0 1 2033 2034 1102930.000000 1102930.000000 1124347.750000
70 120 0 1 2033 2034 1652456.000000 1652456.000000 1661292.625000
0 5 0 1 2034 2035 8628925.000000 7202617.500000 10042001.000000
5 10 0 1 2034 2035 8172979.000000 6974570.500000 9357848.000000
10 15 0 1 2034 2035 7683961.000000 6875065.000000 8493702.000000
15 20 0 1 2034 2035 7195539.000000 6814483.500000 7587920.000000
20 25 0 1 2034 2035 6730262.000000 6730262.000000 6732131.000000
25 30 0 1 2034 2035 6317919.000000 6286669.000000 6317919.000000
30 35 0 1 2034 2035 5516283.000000 5516283.000000 5518787.000000
35 40 0 1 2034 2035 4729800.000000 4729800.000000 4737223.000000
40 45 0 1 2034 2035 3978249.000000 3978249.000000 4011856.500000
45 50 0 1 2034 2035 3675106.000000 3649551.000000 3675106.000000
50 55 0 1 2034 2035 3071744.000000 3065186.250000 3071744.000000
55 60 0 1 2034 2035 2363064.000000 2363064.000000 2368754.750000
60 65 0 1 2034 2035 1695215.000000 1695215.000000 1708584.750000
65 70 0 1 2034 2035 1161189.000000 1161189.000000 1176563.375000
70 120 0 1 2034 2035 1729884.000000 1729884.000000 1736328.750000
0 5 0 1 2035 2036 8693103.000000 7243242.000000 10155082.000000
5 10 0 1 2035 2036 8257349.000000 6991118.000000 9523583.000000
10 15 0 1 2035 2036 7774675.000000 6884382.000000 8664970.000000
15 20 0 1 2035 2036 7289523.000000 6806130.000000 7772926.000000
20 25 0 1 2035 2036 6791163.000000 6791162.000000 6791163.000000
25 30 0 1 2035 2036 6425870.000000 6425870.000000 6425872.000000
30 35 0 1 2035 2036 5658090.000000 5658090.000000 5658090.000000
35 40 0 1 2035 2036 4888051.000000 4888051.000000 4888051.000000
40 45 0 1 2035 2036 4058326.000000 4058326.000000 4058326.000000
45 50 0 1 2035 2036 3741604.000000 3741604.000000 3741604.000000
50 55 0 1 2035 2036 3184691.000000 3184691.000000 3184691.000000
55 60 0 1 2035 2036 2484272.000000 2484272.000000 2484272.000000
60 65 0 1 2035 2036 1799245.000000 1799245.000000 1799245.000000
65 70 0 1 2035 2036 1228779.000000 1228779.000000 1228779.000000
70 120 0 1 2035 2036 1811365.000000 1811365.000000 1811365.000000
0 5 0 1 2036 2037 8759103.000000 7246644.000000 10268454.000000
5 10 0 1 2036 2037 8345195.000000 7032760.000000 9637714.000000
10 15 0 1 2036 2037 7867464.000000 6901357.000000 8830810.000000
15 20 0 1 2036 2037 7379994.000000 6815910.000000 7944113.500000
20 25 0 1 2036 2037 6864388.000000 6783656.500000 6975743.500000
25 30 0 1 2036 2037 6511717.000000 6485587.000000 6511717.000000
30 35 0 1 2036 2037 5806723.000000 5797397.000000 5806723.000000
35 40 0 1 2036 2037 5037816.000000 5027539.000000 5037816.000000
40 45 0 1 2036 2037 4170761.000000 4170761.000000 4208885.500000
45 50 0 1 2036 2037 3790281.000000 3789128.750000 3790281.000000
50 55 0 1 2036 2037 3290721.000000 3276113.500000 3290721.000000
55 60 0 1 2036 2037 2602720.000000 2601213.750000 2602720.000000
60 65 0 1 2036 2037 1901000.000000 1901000.000000 1910398.375000
65 70 0 1 2036 2037 1297410.000000 1297410.000000 1313198.375000
70 120 0 1 2036 2037 1899589.000000 1899589.000000 1910563.250000
0 5 0 1 2037 2038 8817439.000000 7250045.500000 10381826.000000
5 10 0 1 2037 2038 8428399.000000 7074401.500000 9751844.000000
10 15 0 1 2037 2038 7961072.000000 6918331.500000 8996651.000000
15 20 0 1 2037 2038 7469466.000000 6825690.500000 8115301.000000
20 25 0 1 2037 2038 6950383.000000 6776151.000000 7160324.000000
25 30 0 1 2037 2038 6571877.000000 6545303.000000 6571877.000000
30 35 0 1 2037 2038 5961445.000000 5936704.500000 5961445.000000
35 40 0 1 2037 2038 5176483.000000 5167027.500000 5176483.000000
40 45 0 1 2037 2038 4317011.000000 4317011.000000 4359445.000000
45 50 0 1 2037 2038 3821158.000000 3821158.000000 3836653.500000
50 55 0 1 2037 2038 3394576.000000 3367536.250000 3394576.000000
55 60 0 1 2037 2038 2722440.000000 2718155.500000 2722440.000000
60 65 0 1 2037 2038 2008120.000000 2008120.000000 2021551.750000
65 70 0 1 2037 2038 1374902.000000 1374902.000000 1397617.750000
70 120 0 1 2037 2038 1990806.000000 1990806.000000 2009761.375000
0 5 0 1 2038 2039 8869567.000000 7253447.500000 10495199.000000
5 10 0 1 2038 2039 8505731.000000 7116043.500000 9865975.000000
10 15 0 1 2038 2039 8054227.000000 6935306.500000 9162491.000000
15 20 0 1 2038 2039 7558838.000000 6835470.500000 8286488.000000
20 25 0 1 2038 2039 7045118.000000 6768645.000000 7344905.000000
25 30 0 1 2038 2039 6616910.000000 6605019.000000 6616910.000000
30 35 0 1 2038 2039 6112910.000000 6076011.500000 6112910.000000
35 40 0 1 2038 2039 5308745.000000 5306515.500000 5308745.000000
40 45 0 1 2038 2039 4484682.000000 4484682.000000 4510004.000000
45 50 0 1 2038 2039 3849294.000000 3849294.000000 3884178.500000
50 55 0 1 2038 2039 3491638.000000 3458958.750000 3491638.000000
55 60 0 1 2038 2039 2841443.000000 2835097.500000 2841443.000000
60 65 0 1 2038 2039 2120115.000000 2120115.000000 2132705.250000
65 70 0 1 2038 2039 1460352.000000 1460352.000000 1482037.250000
70 120 0 1 2038 2039 2087389.000000 2087389.000000 2108959.500000
0 5 0 1 2039 2040 8916603.000000 7256849.000000 10608571.000000
5 10 0 1 2039 2040 8576578.000000 7157685.000000 9980105.000000
10 15 0 1 2039 2040 8145054.000000 6952281.000000 9328332.000000
15 20 0 1 2039 2040 7649537.000000 6845251.000000 8457676.000000
20 25 0 1 2039 2040 7141090.000000 6761139.500000 7529485.500000
25 30 0 1 2039 2040 6664089.000000 6664089.000000 6664734.500000
30 35 0 1 2039 2040 6246740.000000 6215319.000000 6246740.000000
35 40 0 1 2039 2040 5443545.000000 5443545.000000 5446004.000000
40 45 0 1 2039 2040 4653583.000000 4653583.000000 4660563.500000
45 50 0 1 2039 2040 3897509.000000 3897509.000000 3931703.250000
50 55 0 1 2039 2040 3575025.000000 3550381.500000 3575025.000000
55 60 0 1 2039 2040 2957493.000000 2952039.250000 2957493.000000
60 65 0 1 2039 2040 2236148.000000 2236148.000000 2243858.500000
65 70 0 1 2039 2040 1552577.000000 1552577.000000 1566456.625000
70 120 0 1 2039 2040 2192177.000000 2192177.000000 2208157.750000
0 5 0 1 2040 2041 8959653.000000 7260251.000000 10721943.000000
5 10 0 1 2040 2041 8640758.000000 7199327.000000 10094236.000000
10 15 0 1 2040 2041 8231713.000000 6969256.000000 9494172.000000
15 20 0 1 2040 2041 7741947.000000 6855031.000000 8628863.000000
20 25 0 1 2040 2041 7233846.000000 6753634.000000 7714066.000000
25 30 0 1 2040 2041 6724450.000000 6724450.000000 6724450.000000
30 35 0 1 2040 2041 6354626.000000 6354626.000000 6354626.000000
35 40 0 1 2040 2041 5585492.000000 5585492.000000 5585492.000000
40 45 0 1 2040 2041 4811123.000000 4811123.000000 4811123.000000
45 50 0 1 2040 2041 3979228.000000 3979228.000000 3979228.000000
50 55 0 1 2040 2041 3641804.000000 3641804.000000 3641804.000000
55 60 0 1 2040 2041 3068981.000000 3068981.000000 3068981.000000
60 65 0 1 2040 2041 2355012.000000 2355012.000000 2355012.000000
65 70 0 1 2040 2041 1650876.000000 1650876.000000 1650876.000000
70 120 0 1 2040 2041 2307356.000000 2307356.000000 2307356.000000
0 5 0 1 2041 2042 9003310.000000 7228224.500000 10847179.000000
5 10 0 1 2041 2042 8708029.000000 7203299.000000 10207820.000000
10 15 0 1 2041 2042 8316801.000000 7011106.000000 9608428.000000
15 20 0 1 2041 2042 7834147.000000 6872318.000000 8794588.000000
20 25 0 1 2041 2042 7326167.000000 6763980.000000 7884919.000000
25 30 0 1 2041 2042 6799057.000000 6717952.500000 6908556.000000
30 35 0 1 2041 2042 6441174.000000 6415105.000000 6441174.000000
35 40 0 1 2041 2042 5733983.000000 5724921.000000 5733983.000000
40 45 0 1 2041 2042 4960540.000000 4950558.500000 4960540.000000
45 50 0 1 2041 2042 4090429.000000 4090429.000000 4128934.500000
50 55 0 1 2041 2042 3690494.000000 3689920.000000 3690494.000000
55 60 0 1 2041 2042 3171996.000000 3159013.250000 3171996.000000
60 65 0 1 2041 2042 2466773.000000 2466773.000000 2468134.000000
65 70 0 1 2041 2042 1744969.000000 1744969.000000 1755309.250000
70 120 0 1 2041 2042 2435403.000000 2435403.000000 2454336.500000
0 5 0 1 2042 2043 9042226.000000 7196198.000000 10972415.000000
5 10 0 1 2042 2043 8768629.000000 7207271.000000 10321404.000000
10 15 0 1 2042 2043 8398423.000000 7052955.500000 9722684.000000
15 20 0 1 2042 2043 7927019.000000 6889604.500000 8960312.000000
20 25 0 1 2042 2043 7416546.000000 6774325.500000 8055772.000000
25 30 0 1 2042 2043 6885762.000000 6711454.000000 7092662.000000
30 35 0 1 2042 2043 6502143.000000 6475583.500000 6502143.000000
35 40 0 1 2042 2043 5888475.000000 5864350.500000 5888475.000000
40 45 0 1 2042 2043 5099239.000000 5089994.000000 5099239.000000
45 50 0 1 2042 2043 4235123.000000 4235123.000000 4278641.000000
50 55 0 1 2042 2043 3722077.000000 3722077.000000 3738036.000000
55 60 0 1 2042 2043 3273715.000000 3249045.500000 3273715.000000
60 65 0 1 2042 2043 2580947.000000 2580947.000000 2581256.000000
65 70 0 1 2042 2043 1844828.000000 1844828.000000 1859742.375000
70 120 0 1 2042 2043 2571172.000000 2571172.000000 2601317.250000
0 5 0 1 2043 2044 9077278.000000 7164172.000000 11097650.000000
5 10 0 1 2043 2044 8822004.000000 7211243.000000 10434988.000000
10 15 0 1 2043 2044 8476134.000000 7094805.500000 9836939.000000
15 20 0 1 2043 2044 8019893.000000 6906891.500000 9126037.000000
20 25 0 1 2043 2044 7505771.000000 6784671.500000 8226625.000000
25 30 0 1 2043 2044 6980685.000000 6704955.000000 7276768.000000
30 35 0 1 2043 2044 6548103.000000 6536062.500000 6548103.000000
35 40 0 1 2043 2044 6039925.000000 6003779.500000 6039925.000000
40 45 0 1 2043 2044 5231596.000000 5229429.000000 5231596.000000
45 50 0 1 2043 2044 4401559.000000 4401559.000000 4428348.000000
50 55 0 1 2043 2044 3751186.000000 3751186.000000 3786152.000000
55 60 0 1 2043 2044 3369353.000000 3339077.500000 3369353.000000
60 65 0 1 2043 2044 2696105.000000 2694378.000000 2696105.000000
65 70 0 1 2043 2044 1949910.000000 1949910.000000 1964175.625000
70 120 0 1 2043 2044 2716320.000000 2716320.000000 2748297.750000
0 5 0 1 2044 2045 9109739.000000 7132145.500000 11222886.000000
5 10 0 1 2044 2045 8868566.000000 7215215.000000 10548572.000000
10 15 0 1 2044 2045 8549079.000000 7136655.000000 9951195.000000
15 20 0 1 2044 2045 8111217.000000 6924178.000000 9291761.000000
20 25 0 1 2044 2045 7595516.000000 6795017.000000 8397478.000000
25 30 0 1 2044 2045 7076439.000000 6698456.500000 7460874.000000
30 35 0 1 2044 2045 6596144.000000 6596144.000000 6596542.000000
35 40 0 1 2044 2045 6174102.000000 6143209.000000 6174102.000000
40 45 0 1 2044 2045 5366380.000000 5366380.000000 5368864.500000
45 50 0 1 2044 2045 4569999.000000 4569999.000000 4578054.500000
50 55 0 1 2044 2045 3800174.000000 3800174.000000 3834268.000000
55 60 0 1 2044 2045 3452116.000000 3429109.750000 3452116.000000
60 65 0 1 2044 2045 2810025.000000 2807500.000000 2810025.000000
65 70 0 1 2044 2045 2059548.000000 2059548.000000 2068608.750000
70 120 0 1 2044 2045 2872764.000000 2872764.000000 2895278.500000
0 5 0 1 2045 2046 9140829.000000 7100119.000000 11348122.000000
5 10 0 1 2045 2046 8909398.000000 7219187.000000 10662156.000000
10 15 0 1 2045 2046 8615972.000000 7178505.000000 10065451.000000
15 20 0 1 2045 2046 8199474.000000 6941465.000000 9457486.000000
20 25 0 1 2045 2046 7686847.000000 6805363.000000 8568331.000000
25 30 0 1 2045 2046 7168465.000000 6691958.000000 7644980.000000
30 35 0 1 2045 2046 6657021.000000 6657020.000000 6657021.000000
35 40 0 1 2045 2046 6282638.000000 6282638.000000 6282639.000000
40 45 0 1 2045 2046 5508300.000000 5508300.000000 5508300.000000
45 50 0 1 2045 2046 4727761.000000 4727761.000000 4727761.000000
50 55 0 1 2045 2046 3882384.000000 3882384.000000 3882384.000000
55 60 0 1 2045 2046 3519142.000000 3519142.000000 3519142.000000
60 65 0 1 2045 2046 2920622.000000 2920622.000000 2920622.000000
65 70 0 1 2045 2046 2173042.000000 2173042.000000 2173042.000000
70 120 0 1 2045 2046 3042259.000000 3042259.000000 3042259.000000
0 5 0 1 2046 2047 9176592.000000 7052762.000000 11485395.000000
5 10 0 1 2046 2047 8955311.000000 7187903.000000 10787624.000000
10 15 0 1 2046 2047 8679886.000000 7182799.000000 10179215.000000
15 20 0 1 2046 2047 8283960.000000 6983549.000000 9571874.000000
20 25 0 1 2046 2047 7780850.000000 6823197.000000 8733930.000000
25 30 0 1 2046 2047 7261864.000000 6703114.500000 7815635.500000
30 35 0 1 2046 2047 6732292.000000 6651768.000000 6840861.500000
35 40 0 1 2046 2047 6369465.000000 6344069.000000 6369465.000000
40 45 0 1 2046 2047 5656514.000000 5647784.000000 5656514.000000
45 50 0 1 2046 2047 4874992.000000 4866774.000000 4874992.000000
50 55 0 1 2046 2047 3992729.000000 3992729.000000 4030534.500000
55 60 0 1 2046 2047 3566775.000000 3566775.000000 3567623.500000
60 65 0 1 2046 2047 3017827.000000 3008604.250000 3017827.000000
65 70 0 1 2046 2047 2277139.000000 2277139.000000 2280337.750000
70 120 0 1 2046 2047 3226039.000000 3226039.000000 3246614.750000
0 5 0 1 2047 2048 9210115.000000 7005405.500000 11622667.000000
5 10 0 1 2047 2048 8996612.000000 7156618.500000 10913092.000000
10 15 0 1 2047 2048 8738588.000000 7187093.500000 10292979.000000
15 20 0 1 2047 2048 8365095.000000 7025633.000000 9686262.000000
20 25 0 1 2047 2048 7874762.000000 6841030.500000 8899529.000000
25 30 0 1 2047 2048 7352980.000000 6714271.000000 7986291.000000
30 35 0 1 2047 2048 6819581.000000 6646516.500000 7024702.000000
35 40 0 1 2047 2048 6431143.000000 6405499.500000 6431143.000000
40 45 0 1 2047 2048 5810996.000000 5787267.500000 5810996.000000
45 50 0 1 2047 2048 5012305.000000 5005787.500000 5012305.000000
50 55 0 1 2047 2048 4135983.000000 4135983.000000 4178685.250000
55 60 0 1 2047 2048 3598698.000000 3598698.000000 3616105.250000
60 65 0 1 2047 2048 3115284.000000 3096586.500000 3115284.000000
65 70 0 1 2047 2048 2384509.000000 2384509.000000 2387633.500000
70 120 0 1 2047 2048 3418596.000000 3418596.000000 3450970.500000
0 5 0 1 2048 2049 9241174.000000 6958048.500000 11759940.000000
5 10 0 1 2048 2049 9033134.000000 7125334.500000 11038561.000000
10 15 0 1 2048 2049 8792328.000000 7191387.500000 10406743.000000
15 20 0 1 2048 2049 8442686.000000 7067717.000000 9800651.000000
20 25 0 1 2048 2049 7967623.000000 6858864.500000 9065127.000000
25 30 0 1 2048 2049 7442542.000000 6725428.000000 8156947.000000
30 35 0 1 2048 2049 6914991.000000 6641264.500000 7208543.000000
35 40 0 1 2048 2049 6478224.000000 6466930.500000 6478224.000000
40 45 0 1 2048 2049 5962410.000000 5926751.500000 5962410.000000
45 50 0 1 2048 2049 5144396.000000 5144396.000000 5144800.500000
50 55 0 1 2048 2049 4300379.000000 4300379.000000 4326836.000000
55 60 0 1 2048 2049 3628800.000000 3628800.000000 3664586.750000
60 65 0 1 2048 2049 3208819.000000 3184568.500000 3208819.000000
65 70 0 1 2048 2049 2493627.000000 2493627.000000 2494929.500000
70 120 0 1 2048 2049 3621387.000000 3621387.000000 3655326.500000
0 5 0 1 2049 2050 9269187.000000 6910692.000000 11897212.000000
5 10 0 1 2049 2050 9065177.000000 7094050.000000 11164029.000000
10 15 0 1 2049 2050 8841490.000000 7195682.000000 10520507.000000
15 20 0 1 2049 2050 8516132.000000 7109801.000000 9915039.000000
20 25 0 1 2049 2050 8058108.000000 6876698.000000 9230726.000000
25 30 0 1 2049 2050 7532237.000000 6736584.500000 8327602.500000
30 35 0 1 2049 2050 7011175.000000 6636013.000000 7392383.500000
35 40 0 1 2049 2050 6527606.000000 6527606.000000 6528360.500000
40 45 0 1 2049 2050 6096667.000000 6066235.000000 6096667.000000
45 50 0 1 2049 2050 5279848.000000 5279848.000000 5283814.000000
50 55 0 1 2049 2050 4466745.000000 4466745.000000 4474986.500000
55 60 0 1 2049 2050 3678764.000000 3678764.000000 3713068.500000
60 65 0 1 2049 2050 3291708.000000 3272550.750000 3291708.000000
65 70 0 1 2049 2050 2602466.000000 2602225.250000 2602466.000000
70 120 0 1 2049 2050 3836084.000000 3836084.000000 3859682.250000
0 5 0 1 2050 2051 9294249.000000 6863335.000000 12034485.000000
5 10 0 1 2050 2051 9093256.000000 7062766.000000 11289497.000000
10 15 0 1 2050 2051 8885930.000000 7199976.000000 10634271.000000
15 20 0 1 2050 2051 8584668.000000 7151885.000000 10029427.000000
20 25 0 1 2050 2051 8145426.000000 6894532.000000 9396325.000000
25 30 0 1 2050 2051 7622998.000000 6747741.000000 8498258.000000
30 35 0 1 2050 2051 7103490.000000 6630761.000000 7576224.000000
35 40 0 1 2050 2051 6589793.000000 6589792.000000 6589793.000000
40 45 0 1 2050 2051 6205721.000000 6205719.000000 6205721.000000
45 50 0 1 2050 2051 5422827.000000 5422827.000000 5422827.000000
50 55 0 1 2050 2051 4623137.000000 4623137.000000 4623137.000000
55 60 0 1 2050 2051 3761550.000000 3761550.000000 3761550.000000
60 65 0 1 2050 2051 3360533.000000 3360533.000000 3360533.000000
65 70 0 1 2050 2051 2709521.000000 2709521.000000 2709521.000000
70 120 0 1 2050 2051 4064038.000000 4064038.000000 4064038.000000
0 5 0 1 2051 2052 9328057.000000 6809737.500000 12160872.000000
5 10 0 1 2051 2052 9128428.000000 7016222.000000 11427078.000000
10 15 0 1 2051 2052 8929052.000000 7169121.000000 10759977.000000
15 20 0 1 2051 2052 8647904.000000 7156601.500000 10143450.000000
20 25 0 1 2051 2052 8231657.000000 6937135.000000 9511097.000000
25 30 0 1 2051 2052 7717910.000000 6766412.000000 8663967.000000
30 35 0 1 2051 2052 7197010.000000 6642914.000000 7746872.000000
35 40 0 1 2051 2052 6665070.000000 6585865.000000 6773387.000000
40 45 0 1 2051 2052 6292594.000000 6267988.000000 6292594.000000
45 50 0 1 2051 2052 5568989.000000 5561987.000000 5568989.000000
50 55 0 1 2051 2052 4768397.000000 4761144.500000 4768397.000000
55 60 0 1 2051 2052 3869796.000000 3869796.000000 3907402.500000
60 65 0 1 2051 2052 3404792.000000 3404792.000000 3409297.500000
65 70 0 1 2051 2052 2800647.000000 2794309.750000 2800647.000000
70 120 0 1 2051 2052 4302803.000000 4302803.000000 4317980.000000
0 5 0 1 2052 2053 9352842.000000 6756140.000000 12287259.000000
5 10 0 1 2052 2053 9162857.000000 6969678.500000 11564659.000000
10 15 0 1 2052 2053 8968902.000000 7138266.500000 10885684.000000
15 20 0 1 2052 2053 8706365.000000 7161318.000000 10257473.000000
20 25 0 1 2052 2053 8314242.000000 6979738.000000 9625869.000000
25 30 0 1 2052 2053 7812842.000000 6785083.500000 8829676.000000
30 35 0 1 2052 2053 7288761.000000 6655067.000000 7917520.000000
35 40 0 1 2052 2053 6752775.000000 6581937.500000 6956982.500000
40 45 0 1 2052 2053 6355278.000000 6330257.500000 6355278.000000
45 50 0 1 2052 2053 5722156.000000 5701147.000000 5722156.000000
50 55 0 1 2052 2053 4904635.000000 4899152.000000 4904635.000000
55 60 0 1 2052 2053 4010860.000000 4010860.000000 4053254.750000
60 65 0 1 2052 2053 3435599.000000 3435599.000000 3458062.250000
65 70 0 1 2052 2053 2893515.000000 2879098.500000 2893515.000000
70 120 0 1 2052 2053 4548949.000000 4548949.000000 4571921.500000
